review,rating
Awsome product... :)READ MORE,5
It's good to useREAD MORE,5
GoodREAD MORE,5
Best watch and battery backup is good 👍READ MORE,5
First class productREAD MORE,5
The watch is simply fabulous...loved itREAD MORE,5
Good watchREAD MORE,5
Wowwww ♥️♥️♥️READ MORE,5
Nice product 👍READ MORE,5
Good productREAD MORE,4
Nice productREAD MORE,4
Good productREAD MORE,4
Very good productREAD MORE,4
Good oneREAD MORE,4
NiceREAD MORE,5
NiceREAD MORE,5
Osm in this priceREAD MORE,4
best bandREAD MORE,5
Good product within the priceREAD MORE,4
Good productREAD MORE,5
Best fitness band everREAD MORE,5
Band is goodREAD MORE,4
Nice productREAD MORE,4
NiceREAD MORE,5
Its doesn't work properlyREAD MORE,1
Very niceREAD MORE,5
"Awesome product, thank you Team MIREAD MORE",5
As expectedREAD MORE,4
battery back is not update the mark other feature okREAD MORE,1
Product is just awesome. Worth the money. Would recommend this smart band.READ MORE,5
GoodREAD MORE,4
AwesomeREAD MORE,5
It'd BetterREAD MORE,4
Best in this class but overpricedREAD MORE,5
Excellent productREAD MORE,5
GoodREAD MORE,3
So goodREAD MORE,5
"Products is faulty, battery draining too fast, 10% in just half an hour that is too keeping ideal, how can this battery last for 20 daysREAD MORE",1
GoodREAD MORE,5
GoodREAD MORE,4
SuperREAD MORE,5
its working fine and very good qualityREAD MORE,5
This product has been parfect but not very good battery life average 6 days onlyREAD MORE,4
It is good one.READ MORE,5
U Must by this product really nice so cool my choice U      must buy itREAD MORE,5
AwesomeREAD MORE,5
One disadvantage I found in my watch the heart rate monitor doesn't work properly first time it show more than 💯 beats per minute at the same time when I check it repeatedly it show me below 60.....In other cases it work properly 🔥READ MORE,4
GoodREAD MORE,5
Super 🤩🤩🤩READ MORE,5
Superb quality and excellent delivery 👌👌 everyone who is planning to take this your choice is superb like me 👍👍 it's battery backup is so nice 😃😃READ MORE,5
BestREAD MORE,5
Nice babdREAD MORE,5
SuperbREAD MORE,5
I ordered for my husband. He likes it so much...READ MORE,4
Amazing productREAD MORE,5
The working of this band does not work properly it will ring sometime and sometimes not when call comes this band can't show any notification. So please return this bandREAD MORE,2
Good productREAD MORE,5
Product is very goodMainly battery backup is very good it's about 28 daysREAD MORE,5
"Good one worth money however miss flip on and off which i had in lenovo and using hear rate monitor is pain its not easy to operate for some reasons. rest all is good, very clear visibility even in sunlight and very responsive touch.READ MORE",4
Better than other bands in marketREAD MORE,5
Very ExcellentREAD MORE,5
Good  qualityREAD MORE,5
Nice Product.Must buy review after 5 months of useREAD MORE,5
awsom productREAD MORE,5
Charging problemREAD MORE,1
It's breakingREAD MORE,3
nice productREAD MORE,5
Nice excellentREAD MORE,5
I purchased one week  back only it's not working properlyREAD MORE,1
Accuracy issuesREAD MORE,3
Working smartly with smartphoneREAD MORE,5
Good product..I like itREAD MORE,5
Very nice product 😌😌READ MORE,5
Battery life and display are really awesomeREAD MORE,4
Good productsREAD MORE,5
Ignore Negative Reviews.. awesome Product.. before purchasing i was too confused..but when i purchased it's blows my mind running very smoothly.. battery backup is very good.awesome Display actually everything is Top Notch. Just go for it.Special thanks to Flipkart delivered to me in 3 days.. Delivery Boy was very good person..❤️READ MORE,5
"Wonderful product , Excellent battery backup well designed and organised product..READ MORE",5
Battery life is only for 2 daysREAD MORE,3
Good Product. Value for moneyREAD MORE,5
good productREAD MORE,4
GoodREAD MORE,4
Nice productREAD MORE,5
It realy  amazingREAD MORE,5
Best prodauctREAD MORE,4
Nice product but battery is not gudREAD MORE,5
👌  superREAD MORE,5
It was really good loved itREAD MORE,5
SuperREAD MORE,5
Great product! No issuesREAD MORE,5
Overall ok...READ MORE,4
Nice product & value for moneyREAD MORE,5
GoodREAD MORE,3
"Very good product but screen gured not attached in this product ,,, flipkart paking was very good ,,thank youREAD MORE",4
It is benifit for older peopleREAD MORE,5
Power full battaryREAD MORE,4
Very good productREAD MORE,5
Love itThis product is really goodREAD MORE,5
Worst product i have ever seenBad charging qualityEven not coming for 3 (three) days alsoBut they are showing 20 daysVery badREAD MORE,1
Great productREAD MORE,5
FabREAD MORE,4
Best bandREAD MORE,5
As expected!READ MORE,4
Nice product I liked the quality of the product it's fully functional no issue till dateREAD MORE,5
Battery backup very good. Heart rate monitor is also good. By using custom watch face you can have unlimited watch faces though only 50 was are Installed by Mi Fit app. Sleep monitor is the most useful feature I found. Go for it.READ MORE,5
Damage piceREAD MORE,1
Good not badREAD MORE,4
Quite handsome than band 3...READ MORE,5
CoolREAD MORE,5
I really like itREAD MORE,5
Nice watchREAD MORE,5
Nice productREAD MORE,4
GoodREAD MORE,4
GoodREAD MORE,4
Nice productREAD MORE,5
Nut bad but charging pickup is 8 days onlyREAD MORE,3
"Good product, nice performance, good battery..READ MORE",4
Very nice band it's features are amazingREAD MORE,5
Great watchREAD MORE,5
Good .READ MORE,5
Very nice.product as usualREAD MORE,4
SuperREAD MORE,5
It is very good must buyREAD MORE,5
Nice productQuality best Looking cuteREAD MORE,4
Awesome battery backup... Must buy..READ MORE,5
It realy  amazingREAD MORE,5
Best prodauctREAD MORE,4
Nice product but battery is not gudREAD MORE,5
👌  superREAD MORE,5
It was really good loved itREAD MORE,5
SuperREAD MORE,5
Great product! No issuesREAD MORE,5
Overall ok...READ MORE,4
Simply super value for money. Good battery backup. Connectivity is awesome.READ MORE,5
Its battery backup is poor....dont buy this product ... return policy is not there so ....be careful during buying!!!READ MORE,1
The product was awsm....IN the starting it will take some time to pair the device..this is my smart watch n i m very happy to hav thisREAD MORE,5
Nice productREAD MORE,5
Nice but i think the hart rate monitor doesn't work properly and blutooth connecting is also so poorREAD MORE,2
GoodREAD MORE,1
ExcellentREAD MORE,5
Product is good...but mi repair service is very bad.. with very small scratch not given warranty...READ MORE,4
OkREAD MORE,3
Very nice productREAD MORE,5
Nice productREAD MORE,4
GoodREAD MORE,4
GoodREAD MORE,5
its a nice watchREAD MORE,4
GoodREAD MORE,4
Nice oneREAD MORE,5
Just superbREAD MORE,5
Product is too good for daily life data collectionREAD MORE,4
Very nice watch 😘😘😘READ MORE,5
Nice band and excellent service good deliveredREAD MORE,5
this is a good product of good charging compatibility  .....READ MORE,4
Great wtach and one day charge and 15 days almost running without any disturbanceREAD MORE,5
GoodREAD MORE,3
Good but not up to the narkREAD MORE,2
SuperREAD MORE,5
"Worst quality,very inaccurate ,if you rotate your arms it will count it as step,don’t buy it ..The heart rate sensor is a complete joke,Don’t buy this product ,save some more and go for Samsung or AppleREAD MORE",1
Nyc productREAD MORE,4
Nice product.READ MORE,5
Nice oneREAD MORE,4
"Perfect heart rate monitor, perfect battery back up, design and quality also good...♥️♥️READ MORE",5
Super productREAD MORE,5
Worst product can't workREAD MORE,1
Simply super value for money. Good battery backup. Connectivity is awesome.READ MORE,5
Its battery backup is poor....dont buy this product ... return policy is not there so ....be careful during buying!!!READ MORE,1
The product was awsm....IN the starting it will take some time to pair the device..this is my smart watch n i m very happy to hav thisREAD MORE,5
Nice productREAD MORE,5
Nice but i think the hart rate monitor doesn't work properly and blutooth connecting is also so poorREAD MORE,2
GoodREAD MORE,1
ExcellentREAD MORE,5
Product is good...but mi repair service is very bad.. with very small scratch not given warranty...READ MORE,4
OkREAD MORE,3
Very nice productREAD MORE,5
NiceREAD MORE,5
Connecting quality is very badREAD MORE,1
Good Product 1st impression is bestREAD MORE,5
Good productREAD MORE,5
Comparing to boat watch this watch is better in all waysREAD MORE,5
Very cheap product chillar please dnt buyREAD MORE,1
Nice battery backupREAD MORE,5
Good product.READ MORE,5
Nice watchREAD MORE,5
Worth for every penny. received as mentioned in spec. thank you flipkart for wonderful delivery and support.READ MORE,5
Good productREAD MORE,5
Osm product......and fastest delivery.....❤️❤️❤️READ MORE,5
GoodREAD MORE,4
Do not get much difference with MI3 except color screen in day-to-day use.Battery backup is good provided Hart Rate monitoring is not scheduled.Good productREAD MORE,4
Nice productREAD MORE,4
Wow... Nice product as expected 👍👍READ MORE,4
Good ProductREAD MORE,4
NiceREAD MORE,4
Nyc productBut it has scratch issue You can get scratch anytimeSo must use a screen guardREAD MORE,3
BestREAD MORE,5
Battery backup is very poorREAD MORE,3
GoodREAD MORE,5
Really good productREAD MORE,5
Superb 👌🤘READ MORE,4
NiceREAD MORE,5
One word I just say.... It's was fantastic..READ MORE,5
Amazing band battery backup is awesome 25 days battery backupREAD MORE,5
Wow!! It's amazing productREAD MORE,5
Nice oneREAD MORE,4
"Perfect heart rate monitor, perfect battery back up, design and quality also good...♥️♥️READ MORE",5
SuperREAD MORE,5
Very rich and it does show the call and message very wellREAD MORE,5
Perfect band....with reasonable prize...And good battery backup!!READ MORE,5
After parchese some time workREAD MORE,1
Good qualityREAD MORE,5
In love with the product. Looks cool ❤️ functions well.. Go for it..READ MORE,5
NiceREAD MORE,4
Really good one and worth the money tooREAD MORE,4
It's good....it's only problem is that for charging the watch it has to put out from the strap.otherwise it's a nice productREAD MORE,4
Good oneREAD MORE,5
Very goodREAD MORE,5
Nice ❣️ loved it 🥰❤️READ MORE,5
Syska watch is more accurate. I have bought a Syska watch for my dad and found its readings more accurate.Mi band display is better but it's readings are not such. Like pedometer or heart bit rate they r not correct most of the times.READ MORE,3
"Verry good,,,READ MORE",5
Very nice productREAD MORE,5
This band is amazing I happily used that bandREAD MORE,5
Nice band just go for it..Battery is long lasting I'm using this band from 12 days and still battery is 60% thanks flipkartREAD MORE,5
GoodREAD MORE,3
SuperREAD MORE,5
Very good product..READ MORE,5
Nice watchREAD MORE,5
Worth for every penny. received as mentioned in spec. thank you flipkart for wonderful delivery and support.READ MORE,5
Good productREAD MORE,5
Osm product......and fastest delivery.....❤️❤️❤️READ MORE,5
GoodREAD MORE,4
Do not get much difference with MI3 except color screen in day-to-day use.Battery backup is good provided Hart Rate monitoring is not scheduled.Good productREAD MORE,4
Nice productREAD MORE,4
Wow... Nice product as expected 👍👍READ MORE,4
Good ProductREAD MORE,4
NiceREAD MORE,4
Nyc productBut it has scratch issue You can get scratch anytimeSo must use a screen guardREAD MORE,3
BestREAD MORE,5
Battery backup is very poorREAD MORE,3
GoodREAD MORE,5
Really good productREAD MORE,5
Superb 👌🤘READ MORE,4
NiceREAD MORE,5
One word I just say.... It's was fantastic..READ MORE,5
Good behaviorREAD MORE,5
Best no lekin update don't fastREAD MORE,1
Mind blowing productREAD MORE,5
Excellent productREAD MORE,5
Excellent for Sportsman.Go for it.READ MORE,5
Original product very goodBast price 1899 good  awesome display good design God overall goodREAD MORE,5
Nice battery back upREAD MORE,3
Good fitness band for consideration at the given price point.ProsDisplay qualityBattery LifePhysical LooksBand QualityValue for MoneyConsIt takes your vehicle movement into footsteps count.The heart rate sensor is not 100% accurate.READ MORE,5
Very good productREAD MORE,5
It is nice product need to buyREAD MORE,5
Nice product..READ MORE,4
Very good productREAD MORE,5
Lovely nice band 😘😘😘READ MORE,5
SuperREAD MORE,5
Superb.... I like itREAD MORE,5
GreatREAD MORE,5
Good oneREAD MORE,5
Good quality productREAD MORE,4
ExcellentREAD MORE,5
thanku flipkart/very nice band/good battery/tottaly very nice/ quality type strapREAD MORE,5
Good product 👍READ MORE,4
Realme fashion watch is better than mi Smart band 4.READ MORE,1
Best product i use all mi productREAD MORE,5
NiceREAD MORE,5
"Very good but some feature are missing good product good product working on iOS,androidREAD MORE",5
Good..but add  one function .. incoming call .. reject reason like..busy.. drive.. instead of mute..READ MORE,4
"Really good band and helps a lot to track steps calories and all that. Even great in sleep tracking. The only thing I felt bad about this is that sometimes when I put the band on the charging area it doesn't charge, need to press a little bit. The displays are the bestREAD MORE",5
Super. Band but davliery is to slowREAD MORE,4
niceee product......READ MORE,5
GoodREAD MORE,4
Amazing watchREAD MORE,5
Good but don't get heart rating feature. Sometimes it shaws across 90 and 10 sec. Later it shaws 105-110.READ MORE,4
