review,rating
The bulbs were not working at all. Not expected.READ MORE,2
Very good productREAD MORE,5
Good bulbREAD MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
Nice productREAD MORE,4
Good 💡bulbsREAD MORE,4
I am very happyREAD MORE,5
ExcellentREAD MORE,5
Good productREAD MORE,4
Good product 👍READ MORE,5
GoodREAD MORE,3
no complainREAD MORE,5
GoodREAD MORE,5
Light is good with free pencil cell I don't accepted itThanks Eveready and flipkartREAD MORE,4
Nice product nice delivery executiveREAD MORE,3
Bad light . Don't boughtREAD MORE,1
GoodREAD MORE,5
Good productREAD MORE,4
Not so goodREAD MORE,1
Best value productREAD MORE,5
Awesome productREAD MORE,3
Expectation not meet....very poor packaging....1 bulp came out pf the box.READ MORE,2
Best prodect light  qwalty super thenks flipkartREAD MORE,5
Good oneREAD MORE,4
A must buy product. Reasonable prices in hereREAD MORE,5
OkREAD MORE,5
Nice product.  Packaging are bad. But product quality is very good .READ MORE,5
"I liked this bulb, this bulb may not have any camouflageREAD MORE",5
Very Nice eveready 10w led bulbREAD MORE,5
Nice productsREAD MORE,5
Better productsREAD MORE,4
Nice productREAD MORE,5
Good product 👍😂READ MORE,4
ExcellentREAD MORE,4
OkREAD MORE,4
This product no not sameREAD MORE,3
Nice productREAD MORE,5
OkREAD MORE,3
Very nice productREAD MORE,5
Good productREAD MORE,4
Great deal 🔥🔥READ MORE,5
Very nice productREAD MORE,5
GoodREAD MORE,5
Good packing. But build quality is not good. Energy saving only 2*. Very disappointed.READ MORE,3
Wow it's great productREAD MORE,5
Mind blowingREAD MORE,5
goodREAD MORE,5
SuperREAD MORE,5
Okay.READ MORE,3
Good brightness ... But need wait for lifetime 😜READ MORE,4
Bulb is so good build quality.but focus is not good.READ MORE,5
GoodREAD MORE,5
Brightness is lowREAD MORE,2
Very niceREAD MORE,5
GoodREAD MORE,5
Low lighting okREAD MORE,1
Super BrightnessREAD MORE,5
GoodREAD MORE,5
Value of moneyREAD MORE,5
GoodREAD MORE,5
Good qualityREAD MORE,4
Good and brightREAD MORE,5
There is a damage products in this set I have purchased 6set that is very good in this very bad quality I thought it is fake like copy productionREAD MORE,1
Very good product i am happy and very fast delivery thnxx flipkart 😍😍😍😍😍😍😍❤️❤️READ MORE,5
Good product & fastest delivery....5starREAD MORE,5
Very good productREAD MORE,5
Nice bulbREAD MORE,5
They are so brightREAD MORE,5
Bad quality When I use this Two bulb are damagedREAD MORE,1
I liked this product quality and the warranty they provided to the buyers.READ MORE,4
Nice brightness nd all led glow properREAD MORE,5
GoodREAD MORE,5
Best Led bulb at this time. I liked it. Buy this brand bulb blindly without any thinking. Go ahead everybody for make in India product. Value for money. Thanks flipkart..READ MORE,5
Good. Confident flipcart.READ MORE,5
Sustainable Product Really Worth ItREAD MORE,5
Got at lower price compared to local storeREAD MORE,4
Good product no issueREAD MORE,4
Value forREAD MORE,4
Nice glowing & brighREAD MORE,5
Nice 🙂READ MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
niceeREAD MORE,5
OkREAD MORE,5
Superb bulb as compared with 9W bulb with other brand it's amazing brightness.... Too happy with Everyday and for giving 6 batteries free with bulbs... Thanks Eveready and Flipkart for delivered on time....READ MORE,5
I am very happy with this product..READ MORE,4
Brighter and super. QualityREAD MORE,4
"Bulbs are ok like it's Quality, Brightness, but I have doubts about its life. Because I had purchased 12 bulbs & 3 bulbs of them glowing off within Three-month.READ MORE",4
GoodREAD MORE,4
ExcellentREAD MORE,5
Very niceREAD MORE,4
NiceeeeREAD MORE,5
GoodREAD MORE,4
NiceREAD MORE,4
Very niceREAD MORE,5
It’s ok can buyREAD MORE,4
Quality is good worth of money totally go for it 👌READ MORE,4
GoodREAD MORE,3
Good quality productREAD MORE,5
SuperREAD MORE,5
Good quality...👍READ MORE,5
GoodREAD MORE,4
GrtREAD MORE,3
Good quality niceREAD MORE,4
Nice productsREAD MORE,5
BestREAD MORE,5
FailREAD MORE,1
BestREAD MORE,5
Very nice...READ MORE,4
Nice product all led bulbs works good. I write this review after 3months from the date of purchase. And also it reduces electricity bill. Tq Flipkart🤗🙂😉👍READ MORE,4
Value for money good brightness💡💡READ MORE,4
Very good quality this product I am happyREAD MORE,5
Fantastic led bulb best brightness.READ MORE,5
NiceREAD MORE,5
GoodREAD MORE,4
Not too bright. But okREAD MORE,4
Best qualityREAD MORE,5
SuperREAD MORE,4
Best in class. Light intensity is best in class and free battery comes in handyREAD MORE,5
Superb qualityREAD MORE,5
Really good price & productREAD MORE,3
NiceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
Recommended my side...READ MORE,4
Awesome best in the marketREAD MORE,5
Awesome product with reasonable price...Thank you FlipkartREAD MORE,4
Good productREAD MORE,4
Cool productREAD MORE,5
GoodREAD MORE,4
"Not bright ,same like 9w bulbREAD MORE",3
GoodREAD MORE,3
"Amazing product, this is more brighter then earlier and most important it's MADE IN INDIAREAD MORE",4
Perfect lightREAD MORE,5
NiceREAD MORE,3
Good brand for led lights.READ MORE,4
Good productREAD MORE,5
Nice deliveryand smart productsREAD MORE,5
Good oneREAD MORE,4
Very nice bulb light is very brightREAD MORE,4
Best productREAD MORE,5
GudREAD MORE,4
NiceREAD MORE,5
SuperREAD MORE,4
Really nice bulb with this price range 😊READ MORE,5
Money controlREAD MORE,5
Very niceREAD MORE,5
Good productREAD MORE,5
Very good product ☺️☺️☺️READ MORE,4
GoodREAD MORE,5
Good lightREAD MORE,4
Nice ProductREAD MORE,5
GoodREAD MORE,5
Good product in a average of money but light bright ness are less other than 9w bulb of other companies.READ MORE,4
Light good but package not properREAD MORE,3
GoodREAD MORE,3
"Great price, offer and delivery; thanks to the Flipkart team for providing cheap, reliable and luminous products 🤝🙂READ MORE",5
OkREAD MORE,4
Not bright as 10 wREAD MORE,3
Value For MoneyREAD MORE,5
Good Product in this rangeREAD MORE,5
Within 2 month 1lamp is went off. Pretty bad productsREAD MORE,1
NiceREAD MORE,4
Very good productREAD MORE,5
SuperREAD MORE,5
Nice product Fast deliveryREAD MORE,5
Clean light owesome productREAD MORE,4
"Nice, thanks flip kart and sellerREAD MORE",5
good productREAD MORE,5
Good they are ..illuminated my home ..READ MORE,5
Seems not good quality bulb. Bought on October 2020. 2 bulbs  suddenly stopped working after 3 months. Daily maximum 2-3 hours is used.READ MORE,3
Nice performanceREAD MORE,4
Good qualityREAD MORE,4
GoodREAD MORE,5
Good ProductREAD MORE,5
Good product excellent light .. better from syska and orient bulb.READ MORE,5
Thanks FlipkartREAD MORE,5
100% original & good productREAD MORE,5
NicelyREAD MORE,5
GoodREAD MORE,4
usefullREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,4
Thanks  to flipkartREAD MORE,5
fabulousREAD MORE,5
Good QualityREAD MORE,5
Super product and good quality. Thnx FlipkartREAD MORE,5
Good qualityREAD MORE,4
NicREAD MORE,4
Very goodREAD MORE,5
GoodREAD MORE,4
Osm productREAD MORE,5
Good and awesomeREAD MORE,4
I think it's like 7w brightness but i loved itREAD MORE,5
GoodREAD MORE,5
Good illumination and quality of the bulbs. Value for the price paid.  On time and properly packaged delivery by Flipkart.  One star deducted for the plastic material of the bulb top which ideally should have been of glass for better longevity.READ MORE,4
Full brightness and very goodREAD MORE,4
SuperREAD MORE,5
Good qualityREAD MORE,5
Eveready is a good productREAD MORE,5
Excellent quality. All bulbs are working perfectlyREAD MORE,5
Good productREAD MORE,5
GoodREAD MORE,4
Good qualityREAD MORE,5
OkREAD MORE,4
SuperREAD MORE,5
niceREAD MORE,3
Amezing product value for moneyREAD MORE,3
Good quality and good brightnessREAD MORE,5
"Best Led bulb, Eveready bulb are of best QualityREAD MORE",5
GoodREAD MORE,4
I brought this product when I saw Eveready batteries along with the LED bulbs. But i didn't even a single also I bought a pack of 10 box absolutely disappointed purchaseREAD MORE,2
Not badREAD MORE,3
Very nice productREAD MORE,4
Fused LED received. I give -10 ratingREAD MORE,1
OkayREAD MORE,3
IAM so Happy rkREAD MORE,5
niceREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,5
"Happy to purchase. Using these, light is as expected. You can buy. No regrets at all.READ MORE",4
Bulb is very niceREAD MORE,5
Price should be lessREAD MORE,5
Nice Quality is goodREAD MORE,5
ExcellentREAD MORE,4
OkREAD MORE,4
Very goodREAD MORE,4
It's goodREAD MORE,3
NiceREAD MORE,5
Very nice productREAD MORE,5
Very goodREAD MORE,5
Very good product.And the bulb glows very high.READ MORE,5
V for moneyREAD MORE,5
Very good products this price and very Brights...READ MORE,5
Wow.......READ MORE,4
GoodREAD MORE,5
Mind blowingREAD MORE,5
goodREAD MORE,5
SuperREAD MORE,5
Okay.READ MORE,3
Good brightness ... But need wait for lifetime 😜READ MORE,4
Bulb is so good build quality.but focus is not good.READ MORE,5
GoodREAD MORE,5
Brightness is lowREAD MORE,2
BestREAD MORE,5
NiceREAD MORE,4
Quality and rate is goodREAD MORE,4
Good lightingREAD MORE,5
Good product 👍 awesomeREAD MORE,5
U can buyREAD MORE,5
GoodREAD MORE,5
Very goodREAD MORE,4
GoodREAD MORE,4
Nice👍👍👍👍READ MORE,5
Good product for everyoneREAD MORE,5
good one at reasonable priceREAD MORE,5
BastREAD MORE,5
Really a good purchase with reasonable rate.Thanks.READ MORE,5
Nice product and branded itemREAD MORE,5
Very niceREAD MORE,5
Very bad my 6 bulb are fusedREAD MORE,1
SuperREAD MORE,5
So worst and damaged productsREAD MORE,1
Good buy..READ MORE,4
"Good light, fast deliveryREAD MORE",5
OkREAD MORE,5
Amazing LED light very very superREAD MORE,5
NiceREAD MORE,5
All are working fine.READ MORE,5
Nice product...READ MORE,5
SupurREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,3
This is mentioned in box Eveready but inside the box is different types of company items & power also not like that 10w.READ MORE,3
GoodREAD MORE,5
Nice 👏👍👏READ MORE,5
I am very happy with this product..READ MORE,4
Brighter and super. QualityREAD MORE,4
"Bulbs are ok like it's Quality, Brightness, but I have doubts about its life. Because I had purchased 12 bulbs & 3 bulbs of them glowing off within Three-month.READ MORE",4
GoodREAD MORE,4
ExcellentREAD MORE,5
Very niceREAD MORE,4
NiceeeeREAD MORE,5
GoodREAD MORE,4
NiceREAD MORE,4
Very niceREAD MORE,5
GoodREAD MORE,4
NiceREAD MORE,5
Superb 😊👌READ MORE,5
One blub not warkingREAD MORE,4
Good WorkingREAD MORE,5
"Amazing  products , nice packaging and fast deliveryThank u so much flipkart 🌹🌹READ MORE",5
Super productREAD MORE,4
Good light and value for moneyREAD MORE,4
Good package and prompt deliveryREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,5
"3 BULBS are not working,READ MORE",2
Nice product 😊READ MORE,5
Very good qualityREAD MORE,5
Good brightness & very lightweight bulb but i am disappointed with this pakaging bcz I don't found Eveready cell in the box😰READ MORE,4
GoodREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,4
Very nice 👌 jordar Nice product fast deliveryREAD MORE,5
GoodREAD MORE,3
Pencil cell not have with balbREAD MORE,1
GoodREAD MORE,4
GoodREAD MORE,4
"Bulbs base is very very loose, and packing also open,READ MORE",1
Very good quality bulbs and free batteries are also very useful.READ MORE,5
Good productsREAD MORE,5
Good qualityREAD MORE,3
Nice productREAD MORE,4
GoodREAD MORE,5
Recommended my side...READ MORE,4
Awesome best in the marketREAD MORE,5
Awesome product with reasonable price...Thank you FlipkartREAD MORE,4
Good productREAD MORE,4
Cool productREAD MORE,5
GoodREAD MORE,4
"Not bright ,same like 9w bulbREAD MORE",3
GoodREAD MORE,3
"Amazing product, this is more brighter then earlier and most important it's MADE IN INDIAREAD MORE",4
Perfect lightREAD MORE,5
NiceREAD MORE,3
It's too goodREAD MORE,5
GoodREAD MORE,5
Nice bright lights.. ang get 4 battery freeREAD MORE,5
Nice productREAD MORE,4
Very bad qualitiREAD MORE,1
Old is goldREAD MORE,5
GoodREAD MORE,5
Product is very goodREAD MORE,5
"Good, still workingREAD MORE",5
GoodREAD MORE,3
Money controlREAD MORE,5
Very niceREAD MORE,5
Good productREAD MORE,5
Very good product ☺️☺️☺️READ MORE,4
GoodREAD MORE,5
Good lightREAD MORE,4
Nice ProductREAD MORE,5
GoodREAD MORE,5
Good product in a average of money but light bright ness are less other than 9w bulb of other companies.READ MORE,4
Light good but package not properREAD MORE,3
GoodREAD MORE,3
"Great price, offer and delivery; thanks to the Flipkart team for providing cheap, reliable and luminous products 🤝🙂READ MORE",5
OkREAD MORE,4
Not bright as 10 wREAD MORE,3
Value For MoneyREAD MORE,5
Good Product in this rangeREAD MORE,5
Within 2 month 1lamp is went off. Pretty bad productsREAD MORE,1
NiceREAD MORE,4
NiceREAD MORE,5
SuperREAD MORE,4
I purchased them last month.bulb light is more brighter than  other  same watt bulb.packing also very good and behaviour of delivery person is good.READ MORE,5
OkREAD MORE,3
Amazing led  lightREAD MORE,4
Awesome 👏READ MORE,4
Good qualityREAD MORE,5
Nice productREAD MORE,4
BestREAD MORE,5
Very goodREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,3
NiceREAD MORE,4
GoodREAD MORE,3
BestREAD MORE,5
Good productREAD MORE,5
GoodREAD MORE,3
One bulb not workingREAD MORE,1
Fast delivery and good qualityREAD MORE,4
Nice products thanks flipcartREAD MORE,5
Awesome and thanks to Flipkart to provide me in 450READ MORE,4
GoodREAD MORE,5
Good product.READ MORE,4
Not good I gave 2 time booked. But both are fused after 3 to 4 MonthREAD MORE,2
Very usefulREAD MORE,4
So far every bulb is giving good amount of luminance will update the review after 6 monthsREAD MORE,4
Nice productsREAD MORE,4
niceREAD MORE,5
It's value for money.......Good working conditions....4 batteries are good working ...and overall good qualityREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,3
Superb bright..Must buy Rs699(10bulb 9w)READ MORE,5
GoodREAD MORE,5
Goodbrightness awesome 🔆🔆READ MORE,5
Great product value for money 🤟🤟🔥🔥READ MORE,5
Good oneREAD MORE,4
NiceREAD MORE,5
Life of the bulbs are good...READ MORE,5
Like this LED bulbREAD MORE,5
NiceREAD MORE,5
Very good productREAD MORE,5
Very good bulb niceREAD MORE,5
Not badREAD MORE,3
goodREAD MORE,5
Super PRODUCT.. BY EVEREDYREAD MORE,4
Good product 👍READ MORE,5
"5bulbs are good, two bulbs are not working.READ MORE",2
SuparREAD MORE,5
It is good bulbREAD MORE,4
Only at 200. It is really a great deal.READ MORE,5
Superb purchaseREAD MORE,4
Very good productREAD MORE,5
OkayREAD MORE,3
IAM so Happy rkREAD MORE,5
niceREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,5
"Happy to purchase. Using these, light is as expected. You can buy. No regrets at all.READ MORE",4
Bulb is very niceREAD MORE,5
Price should be lessREAD MORE,5
Nice Quality is goodREAD MORE,5
Best productREAD MORE,5
"Bought 6 10W bulbs, got 6 AA batteriesit is just 890 lumenBEE 2-star ratingREAD MORE",3
Its cheaper & quality is awesome. Class product. Brightness is Excellent. Eveready keeping the quality till date. Prompt delivery. Thanks to flipcart.READ MORE,5
Worth very pennyREAD MORE,5
GoodREAD MORE,5
"Value for money at the start , if it dies out earlier then will write the reviewREAD MORE",5
Very good product Long lasting led bulbREAD MORE,5
Very goodREAD MORE,5
NiceREAD MORE,4
"Nice👍, santoshmohapatra, bhanpur cuttackREAD MORE",5
Nice product it is good productREAD MORE,4
Very goodREAD MORE,5
Awesome dealREAD MORE,5
Don't buy this bulb.READ MORE,1
Nice productREAD MORE,5
